state,year,month,price_received
LOUISIANA,2012,7,14.2
LOUISIANA,2012,8,13.9
LOUISIANA,2012,9,15.0
LOUISIANA,2012,10,14.8
LOUISIANA,2012,11,14.5
LOUISIANA,2012,12,14.5
LOUISIANA,2011,1,10.9
LOUISIANA,2011,2,12.5
LOUISIANA,2011,3,13.3
LOUISIANA,2011,4,12.0
LOUISIANA,2011,5,12.8
LOUISIANA,2011,6,12.5
LOUISIANA,2011,7,12.3
LOUISIANA,2011,8,11.8
LOUISIANA,2011,9,12.0
LOUISIANA,2011,10,12.0
LOUISIANA,2011,11,11.9
LOUISIANA,2011,12,11.7
LOUISIANA,2010,1,9.99
LOUISIANA,2010,2,9.44
LOUISIANA,2010,4,9.32
LOUISIANA,2010,5,9.06
LOUISIANA,2010,6,7.68
LOUISIANA,2010,7,9.9
LOUISIANA,2010,8,9.75
LOUISIANA,2010,9,10.1
LOUISIANA,2010,10,10.8
LOUISIANA,2010,11,12.1
LOUISIANA,2010,12,10.3
LOUISIANA,2009,1,9.54
LOUISIANA,2009,2,9.44
LOUISIANA,2009,3,9.12
LOUISIANA,2009,4,9.38
LOUISIANA,2009,5,10.8
LOUISIANA,2009,6,11.3
LOUISIANA,2009,8,10.1
LOUISIANA,2009,9,9.72
LOUISIANA,2009,10,9.51
LOUISIANA,2009,11,9.6
LOUISIANA,2009,12,9.41
LOUISIANA,2008,1,8.89
LOUISIANA,2008,2,9.31
LOUISIANA,2008,3,11.6
LOUISIANA,2008,4,11.7
LOUISIANA,2008,7,11.0
LOUISIANA,2008,8,9.85
LOUISIANA,2008,9,9.89
LOUISIANA,2008,10,9.22
LOUISIANA,2008,11,9.59
LOUISIANA,2008,12,9.12
LOUISIANA,2007,1,6.29
LOUISIANA,2007,2,6.92
LOUISIANA,2007,4,7.12
LOUISIANA,2007,5,6.82
LOUISIANA,2007,6,7.37
LOUISIANA,2007,7,7.25
LOUISIANA,2007,8,7.41
LOUISIANA,2007,9,8.12
LOUISIANA,2007,10,8.25
LOUISIANA,2007,11,8.46
LOUISIANA,2007,12,8.82
LOUISIANA,2006,1,6.03
LOUISIANA,2006,2,5.92
LOUISIANA,2006,3,5.74
LOUISIANA,2006,4,5.54
LOUISIANA,2006,5,5.85
LOUISIANA,2006,6,5.78
LOUISIANA,2006,7,5.81
LOUISIANA,2006,8,5.68
LOUISIANA,2006,9,5.5
LOUISIANA,2006,10,5.87
LOUISIANA,2006,11,6.21
LOUISIANA,2006,12,6.34
LOUISIANA,2005,1,5.93
LOUISIANA,2005,2,5.59
LOUISIANA,2005,3,6.51
LOUISIANA,2005,4,6.11
LOUISIANA,2005,5,6.22
LOUISIANA,2005,6,6.92
LOUISIANA,2005,8,6.17
LOUISIANA,2005,9,6.02
LOUISIANA,2005,10,5.94
LOUISIANA,2005,11,5.9
LOUISIANA,2005,12,5.93
LOUISIANA,2004,1,7.46
LOUISIANA,2004,2,8.41
LOUISIANA,2004,8,7.3
LOUISIANA,2004,9,6.59
LOUISIANA,2004,10,5.8
LOUISIANA,2004,11,5.75
LOUISIANA,2004,12,5.57
LOUISIANA,2003,1,5.46
LOUISIANA,2003,2,5.61
LOUISIANA,2003,4,5.96
LOUISIANA,2003,8,5.81
LOUISIANA,2003,9,6.09
LOUISIANA,2003,10,7.03
LOUISIANA,2003,11,7.41
LOUISIANA,2003,12,7.38
LOUISIANA,2002,1,4.32
LOUISIANA,2002,2,4.4
LOUISIANA,2002,3,4.41
LOUISIANA,2002,4,4.45
LOUISIANA,2002,7,5.51
LOUISIANA,2002,8,5.86
LOUISIANA,2002,9,5.63
LOUISIANA,2002,10,5.42
LOUISIANA,2002,11,5.46
LOUISIANA,2002,12,5.43
LOUISIANA,2001,1,4.83
LOUISIANA,2001,2,4.6
LOUISIANA,2001,3,4.36
LOUISIANA,2001,4,4.3
LOUISIANA,2001,5,4.37
LOUISIANA,2001,6,4.5
LOUISIANA,2001,7,5.19
LOUISIANA,2001,8,4.7
LOUISIANA,2001,9,4.76
LOUISIANA,2001,10,4.29
LOUISIANA,2001,11,4.25
LOUISIANA,2001,12,4.29
LOUISIANA,2000,1,4.84
LOUISIANA,2000,2,4.92
LOUISIANA,2000,3,5.08
LOUISIANA,2000,4,5.22
LOUISIANA,2000,5,5.27
LOUISIANA,2000,6,4.61
LOUISIANA,2000,7,4.41
LOUISIANA,2000,8,5.11
LOUISIANA,2000,9,5.11
LOUISIANA,2000,10,4.88
LOUISIANA,2000,11,4.8
LOUISIANA,2000,12,4.97
MICHIGAN,2022,1,13.5
MICHIGAN,2022,2,15.8
MICHIGAN,2022,3,16.0
MICHIGAN,2022,4,16.5
MICHIGAN,2022,5,16.6
MICHIGAN,2022,6,16.8
MICHIGAN,2022,7,16.8
MICHIGAN,2022,8,16.8
MICHIGAN,2022,9,15.6
MICHIGAN,2022,10,13.9
MICHIGAN,2022,11,14.3
MICHIGAN,2022,12,14.6
MICHIGAN,2021,1,11.8
MICHIGAN,2021,2,13.4
MICHIGAN,2021,3,13.2
MICHIGAN,2021,4,13.9
MICHIGAN,2021,5,14.6
MICHIGAN,2021,6,16.2
MICHIGAN,2021,7,15.3
MICHIGAN,2021,8,15.2
MICHIGAN,2021,9,12.9
MICHIGAN,2021,10,12.3
MICHIGAN,2021,11,12.8
MICHIGAN,2021,12,12.5
MICHIGAN,2020,1,9.03
MICHIGAN,2020,2,8.94
MICHIGAN,2020,3,8.9
MICHIGAN,2020,4,8.75
MICHIGAN,2020,5,8.59
MICHIGAN,2020,6,8.8
MICHIGAN,2020,7,8.65
MICHIGAN,2020,8,8.89
MICHIGAN,2020,9,9.45
MICHIGAN,2020,10,9.92
MICHIGAN,2020,11,10.8
MICHIGAN,2020,12,11.3
MICHIGAN,2019,1,8.62
MICHIGAN,2019,2,8.61
MICHIGAN,2019,3,8.7
MICHIGAN,2019,4,8.22
MICHIGAN,2019,5,8.08
MICHIGAN,2019,6,8.42
MICHIGAN,2019,7,8.6
MICHIGAN,2019,8,8.5
MICHIGAN,2019,9,8.54
MICHIGAN,2019,10,8.78
MICHIGAN,2019,11,8.68
MICHIGAN,2019,12,8.95
MICHIGAN,2018,1,9.31
MICHIGAN,2018,2,9.66
MICHIGAN,2018,3,9.98
MICHIGAN,2018,4,10.0
MICHIGAN,2018,5,10.1
MICHIGAN,2018,6,9.85
MICHIGAN,2018,7,9.56
MICHIGAN,2018,8,9.24
MICHIGAN,2018,9,8.72
MICHIGAN,2018,10,8.73
MICHIGAN,2018,11,8.37
MICHIGAN,2018,12,8.49
MICHIGAN,2017,1,9.76
MICHIGAN,2017,2,10.0
MICHIGAN,2017,3,9.97
MICHIGAN,2017,4,9.7
MICHIGAN,2017,5,9.55
MICHIGAN,2017,6,9.43
MICHIGAN,2017,7,9.61
MICHIGAN,2017,8,9.5
MICHIGAN,2017,9,9.28
MICHIGAN,2017,10,9.21
MICHIGAN,2017,11,9.22
MICHIGAN,2017,12,9.34
MICHIGAN,2016,1,8.58
MICHIGAN,2016,2,8.59
MICHIGAN,2016,3,8.7
MICHIGAN,2016,4,9.01
MICHIGAN,2016,5,9.66
MICHIGAN,2016,6,10.5
MICHIGAN,2016,7,10.3
MICHIGAN,2016,8,10.1
MICHIGAN,2016,9,9.68
MICHIGAN,2016,10,9.28
MICHIGAN,2016,11,9.45
MICHIGAN,2016,12,9.76
MICHIGAN,2015,1,10.4
MICHIGAN,2015,2,9.88
MICHIGAN,2015,3,9.91
MICHIGAN,2015,4,10.0
MICHIGAN,2015,5,9.61
MICHIGAN,2015,6,9.68
MICHIGAN,2015,7,10.2
MICHIGAN,2015,8,10.4
MICHIGAN,2015,9,8.93
MICHIGAN,2015,10,8.73
MICHIGAN,2015,11,8.3
MICHIGAN,2015,12,8.4
MICHIGAN,2014,1,12.8
MICHIGAN,2014,2,13.3
MICHIGAN,2014,3,13.8
MICHIGAN,2014,4,14.5
MICHIGAN,2014,5,14.9
MICHIGAN,2014,6,14.4
MICHIGAN,2014,7,13.0
MICHIGAN,2014,8,12.4
MICHIGAN,2014,9,11.2
MICHIGAN,2014,10,10.1
MICHIGAN,2014,11,10.1
MICHIGAN,2014,12,10.1
MICHIGAN,2013,1,13.5
MICHIGAN,2013,2,13.6
MICHIGAN,2013,3,14.2
MICHIGAN,2013,4,13.8
MICHIGAN,2013,5,14.5
MICHIGAN,2013,6,15.0
MICHIGAN,2013,7,15.0
MICHIGAN,2013,8,14.4
MICHIGAN,2013,9,13.0
MICHIGAN,2013,10,12.4
MICHIGAN,2013,11,12.5
MICHIGAN,2013,12,13.0
MICHIGAN,2012,1,11.7
MICHIGAN,2012,2,12.1
MICHIGAN,2012,3,12.9
MICHIGAN,2012,4,13.7
MICHIGAN,2012,5,13.7
MICHIGAN,2012,6,13.9
MICHIGAN,2012,7,15.5
MICHIGAN,2012,8,15.9
MICHIGAN,2012,9,13.6
MICHIGAN,2012,10,14.0
MICHIGAN,2012,11,13.8
MICHIGAN,2012,12,14.1
MICHIGAN,2011,1,11.8
MICHIGAN,2011,2,12.3
MICHIGAN,2011,3,12.2
MICHIGAN,2011,4,12.7
MICHIGAN,2011,5,12.6
MICHIGAN,2011,6,13.1
MICHIGAN,2011,7,13.2
MICHIGAN,2011,8,13.3
MICHIGAN,2011,9,13.0
MICHIGAN,2011,10,11.6
MICHIGAN,2011,11,11.5
MICHIGAN,2011,12,11.2
MICHIGAN,2010,1,9.67
MICHIGAN,2010,2,9.5
MICHIGAN,2010,3,9.4
MICHIGAN,2010,4,9.51
MICHIGAN,2010,5,9.54
MICHIGAN,2010,6,9.49
MICHIGAN,2010,7,9.8
MICHIGAN,2010,8,10.2
MICHIGAN,2010,9,9.71
MICHIGAN,2010,10,10.3
MICHIGAN,2010,11,11.4
MICHIGAN,2010,12,11.9
MICHIGAN,2009,1,9.74
MICHIGAN,2009,2,9.63
MICHIGAN,2009,3,9.09
MICHIGAN,2009,4,9.89
MICHIGAN,2009,5,10.8
MICHIGAN,2009,6,11.6
MICHIGAN,2009,7,11.0
MICHIGAN,2009,8,11.0
MICHIGAN,2009,9,10.1
MICHIGAN,2009,10,9.4
MICHIGAN,2009,11,9.5
MICHIGAN,2009,12,9.91
MICHIGAN,2008,1,10.0
MICHIGAN,2008,2,10.9
MICHIGAN,2008,3,11.0
MICHIGAN,2008,4,11.4
MICHIGAN,2008,5,12.0
MICHIGAN,2008,6,13.1
MICHIGAN,2008,7,13.9
MICHIGAN,2008,8,12.4
MICHIGAN,2008,9,10.2
MICHIGAN,2008,10,9.79
MICHIGAN,2008,11,9.17
MICHIGAN,2008,12,9.06
MICHIGAN,2007,1,6.28
MICHIGAN,2007,2,6.81
MICHIGAN,2007,3,6.67
MICHIGAN,2007,4,6.79
MICHIGAN,2007,5,7.1
MICHIGAN,2007,6,7.45
MICHIGAN,2007,7,7.56
MICHIGAN,2007,8,7.57
MICHIGAN,2007,9,8.07
MICHIGAN,2007,10,8.24
MICHIGAN,2007,11,8.99
MICHIGAN,2007,12,9.18
MICHIGAN,2006,1,5.93
MICHIGAN,2006,2,5.81
MICHIGAN,2006,3,5.62
MICHIGAN,2006,4,5.64
MICHIGAN,2006,5,5.72
MICHIGAN,2006,6,5.7
MICHIGAN,2006,7,5.65
MICHIGAN,2006,8,5.4
MICHIGAN,2006,9,5.32
MICHIGAN,2006,10,5.47
MICHIGAN,2006,11,5.98
MICHIGAN,2006,12,6.09
MICHIGAN,2005,1,5.38
MICHIGAN,2005,2,5.31
MICHIGAN,2005,3,6.06
MICHIGAN,2005,4,5.97
MICHIGAN,2005,5,6.04
MICHIGAN,2005,6,6.55
MICHIGAN,2005,7,6.81
MICHIGAN,2005,8,6.27
MICHIGAN,2005,9,5.81
MICHIGAN,2005,10,5.78
MICHIGAN,2005,11,5.62
MICHIGAN,2005,12,5.67
MICHIGAN,2004,1,7.25
MICHIGAN,2004,2,8.21
MICHIGAN,2004,3,9.01
MICHIGAN,2004,4,9.57
MICHIGAN,2004,5,9.54
MICHIGAN,2004,6,9.01
MICHIGAN,2004,7,8.24
MICHIGAN,2004,8,7.18
MICHIGAN,2004,9,5.83
MICHIGAN,2004,10,5.41
MICHIGAN,2004,11,5.37
MICHIGAN,2004,12,5.44
MICHIGAN,2003,1,5.68
MICHIGAN,2003,2,5.63
MICHIGAN,2003,3,5.73
MICHIGAN,2003,4,5.94
MICHIGAN,2003,5,6.28
MICHIGAN,2003,6,6.08
MICHIGAN,2003,7,6.04
MICHIGAN,2003,8,5.91
MICHIGAN,2003,9,6.16
MICHIGAN,2003,10,6.55
MICHIGAN,2003,11,6.96
MICHIGAN,2003,12,7.06
MICHIGAN,2002,1,4.24
MICHIGAN,2002,2,4.26
MICHIGAN,2002,3,4.44
MICHIGAN,2002,4,4.66
MICHIGAN,2002,5,4.6
MICHIGAN,2002,6,4.97
MICHIGAN,2002,7,5.46
MICHIGAN,2002,8,5.56
MICHIGAN,2002,9,5.37
MICHIGAN,2002,10,5.27
MICHIGAN,2002,11,5.59
MICHIGAN,2002,12,5.66
MICHIGAN,2001,1,4.67
MICHIGAN,2001,2,4.45
MICHIGAN,2001,3,4.42
MICHIGAN,2001,4,4.29
MICHIGAN,2001,5,4.39
MICHIGAN,2001,6,4.43
MICHIGAN,2001,7,4.81
MICHIGAN,2001,8,4.91
MICHIGAN,2001,9,4.76
MICHIGAN,2001,10,4.06
MICHIGAN,2001,11,4.09
MICHIGAN,2001,12,4.16
MICHIGAN,2000,1,4.63
MICHIGAN,2000,2,4.78
MICHIGAN,2000,3,4.88
MICHIGAN,2000,4,5.09
MICHIGAN,2000,5,5.21
MICHIGAN,2000,6,4.96
MICHIGAN,2000,7,4.68
MICHIGAN,2000,8,4.5
MICHIGAN,2000,9,4.75
MICHIGAN,2000,10,4.5
MICHIGAN,2000,11,4.55
MICHIGAN,2000,12,4.73
MINNESOTA,2022,1,12.7
MINNESOTA,2022,2,14.8
MINNESOTA,2022,3,15.6
MINNESOTA,2022,4,15.7
MINNESOTA,2022,5,16.0
MINNESOTA,2022,6,16.4
MINNESOTA,2022,7,15.1
MINNESOTA,2022,8,14.4
MINNESOTA,2022,9,13.9
MINNESOTA,2022,10,13.3
MINNESOTA,2022,11,13.8
MINNESOTA,2022,12,14.5
MINNESOTA,2021,1,11.3
MINNESOTA,2021,2,13.1
MINNESOTA,2021,3,13.6
MINNESOTA,2021,4,14.0
MINNESOTA,2021,5,14.8
MINNESOTA,2021,6,14.4
MINNESOTA,2021,7,13.9
MINNESOTA,2021,8,13.4
MINNESOTA,2021,9,12.1
MINNESOTA,2021,10,12.0
MINNESOTA,2021,11,12.1
MINNESOTA,2021,12,12.5
MINNESOTA,2020,1,8.44
MINNESOTA,2020,2,7.84
MINNESOTA,2020,3,7.46
MINNESOTA,2020,4,7.99
MINNESOTA,2020,5,8.17
MINNESOTA,2020,6,8.26
MINNESOTA,2020,7,8.3
MINNESOTA,2020,8,8.55
MINNESOTA,2020,9,9.02
MINNESOTA,2020,10,9.48
MINNESOTA,2020,11,9.91
MINNESOTA,2020,12,10.4
MINNESOTA,2019,1,8.58
MINNESOTA,2019,2,8.38
MINNESOTA,2019,3,8.57
MINNESOTA,2019,4,8.11
MINNESOTA,2019,5,8.03
MINNESOTA,2019,6,8.27
MINNESOTA,2019,7,8.31
MINNESOTA,2019,8,8.09
MINNESOTA,2019,9,8.41
MINNESOTA,2019,10,8.33
MINNESOTA,2019,11,8.49
MINNESOTA,2019,12,8.4
MINNESOTA,2018,1,9.13
MINNESOTA,2018,2,9.24
MINNESOTA,2018,3,9.91
MINNESOTA,2018,4,9.47
MINNESOTA,2018,5,9.73
MINNESOTA,2018,6,9.23
MINNESOTA,2018,7,8.75
MINNESOTA,2018,8,8.7
MINNESOTA,2018,9,8.32
MINNESOTA,2018,10,8.61
MINNESOTA,2018,11,8.36
MINNESOTA,2018,12,8.54
MINNESOTA,2017,1,9.38
MINNESOTA,2017,2,9.52
MINNESOTA,2017,3,9.56
MINNESOTA,2017,4,9.37
MINNESOTA,2017,5,9.33
MINNESOTA,2017,6,9.11
MINNESOTA,2017,7,9.29
MINNESOTA,2017,8,8.88
MINNESOTA,2017,9,9.08
MINNESOTA,2017,10,9.06
MINNESOTA,2017,11,9.07
MINNESOTA,2017,12,8.98
MINNESOTA,2016,1,8.32
MINNESOTA,2016,2,8.12
MINNESOTA,2016,3,8.16
MINNESOTA,2016,4,8.81
MINNESOTA,2016,5,9.69
MINNESOTA,2016,6,9.88
MINNESOTA,2016,7,10.0
MINNESOTA,2016,8,9.76
MINNESOTA,2016,9,9.14
MINNESOTA,2016,10,9.06
MINNESOTA,2016,11,9.25
MINNESOTA,2016,12,9.29
MINNESOTA,2015,1,10.2
MINNESOTA,2015,2,9.74
MINNESOTA,2015,3,9.52
MINNESOTA,2015,4,9.73
MINNESOTA,2015,5,9.51
MINNESOTA,2015,6,9.4
MINNESOTA,2015,7,9.74
MINNESOTA,2015,8,9.65
MINNESOTA,2015,9,8.73
MINNESOTA,2015,10,8.64
MINNESOTA,2015,11,8.52
MINNESOTA,2015,12,8.54
MINNESOTA,2014,1,12.6
MINNESOTA,2014,2,12.9
MINNESOTA,2014,3,13.3
MINNESOTA,2014,4,14.4
MINNESOTA,2014,5,14.0
MINNESOTA,2014,6,14.2
MINNESOTA,2014,7,13.0
MINNESOTA,2014,8,12.6
MINNESOTA,2014,9,11.6
MINNESOTA,2014,10,10.0
MINNESOTA,2014,11,9.95
MINNESOTA,2014,12,10.1
MINNESOTA,2013,1,14.2
MINNESOTA,2013,2,14.4
MINNESOTA,2013,3,14.4
MINNESOTA,2013,4,14.2
MINNESOTA,2013,5,14.7
MINNESOTA,2013,6,14.8
MINNESOTA,2013,7,15.0
MINNESOTA,2013,8,14.3
MINNESOTA,2013,9,13.3
MINNESOTA,2013,10,12.5
MINNESOTA,2013,11,12.6
MINNESOTA,2013,12,12.7
MINNESOTA,2012,1,11.7
MINNESOTA,2012,2,12.0
MINNESOTA,2012,3,12.8
MINNESOTA,2012,4,13.7
MINNESOTA,2012,5,13.7
MINNESOTA,2012,6,13.6
MINNESOTA,2012,7,15.2
MINNESOTA,2012,8,16.6
MINNESOTA,2012,9,14.2
MINNESOTA,2012,10,14.1
MINNESOTA,2012,11,14.1
MINNESOTA,2012,12,14.1
MINNESOTA,2011,1,11.2
MINNESOTA,2011,2,12.1
MINNESOTA,2011,3,12.5
MINNESOTA,2011,4,12.5
MINNESOTA,2011,5,12.7
MINNESOTA,2011,6,12.8
MINNESOTA,2011,7,12.8
MINNESOTA,2011,8,13.0
MINNESOTA,2011,9,11.9
MINNESOTA,2011,10,11.5
MINNESOTA,2011,11,11.5
MINNESOTA,2011,12,11.2
MINNESOTA,2010,1,9.59
MINNESOTA,2010,2,9.16
MINNESOTA,2010,3,9.08
MINNESOTA,2010,4,9.23
MINNESOTA,2010,5,9.15
MINNESOTA,2010,6,9.1
MINNESOTA,2010,7,9.41
MINNESOTA,2010,8,9.87
MINNESOTA,2010,9,9.48
MINNESOTA,2010,10,9.69
MINNESOTA,2010,11,10.5
MINNESOTA,2010,12,11.3
MINNESOTA,2009,1,9.95
MINNESOTA,2009,2,9.33
MINNESOTA,2009,3,8.97
MINNESOTA,2009,4,9.69
MINNESOTA,2009,5,10.5
MINNESOTA,2009,6,11.3
MINNESOTA,2009,7,10.7
MINNESOTA,2009,8,10.5
MINNESOTA,2009,9,9.54
MINNESOTA,2009,10,9.38
MINNESOTA,2009,11,9.32
MINNESOTA,2009,12,9.63
MINNESOTA,2008,1,9.77
MINNESOTA,2008,2,11.3
MINNESOTA,2008,3,11.3
MINNESOTA,2008,4,11.9
MINNESOTA,2008,5,11.9
MINNESOTA,2008,6,12.4
MINNESOTA,2008,7,12.8
MINNESOTA,2008,8,12.7
MINNESOTA,2008,9,11.0
MINNESOTA,2008,10,10.3
MINNESOTA,2008,11,9.49
MINNESOTA,2008,12,9.5
MINNESOTA,2007,1,6.11
MINNESOTA,2007,2,6.69
MINNESOTA,2007,3,6.75
MINNESOTA,2007,4,6.76
MINNESOTA,2007,5,6.97
MINNESOTA,2007,6,7.2
MINNESOTA,2007,7,7.21
MINNESOTA,2007,8,7.53
MINNESOTA,2007,9,7.88
MINNESOTA,2007,10,8.07
MINNESOTA,2007,11,8.96
MINNESOTA,2007,12,9.6
MINNESOTA,2006,1,5.68
MINNESOTA,2006,2,5.45
MINNESOTA,2006,3,5.39
MINNESOTA,2006,4,5.34
MINNESOTA,2006,5,5.51
MINNESOTA,2006,6,5.46
MINNESOTA,2006,7,5.43
MINNESOTA,2006,8,5.09
MINNESOTA,2006,9,5.06
MINNESOTA,2006,10,5.29
MINNESOTA,2006,11,5.95
MINNESOTA,2006,12,5.94
MINNESOTA,2005,1,5.53
MINNESOTA,2005,2,5.45
MINNESOTA,2005,3,5.96
MINNESOTA,2005,4,6.13
MINNESOTA,2005,5,6.26
MINNESOTA,2005,6,6.49
MINNESOTA,2005,7,6.45
MINNESOTA,2005,8,6.11
MINNESOTA,2005,9,5.75
MINNESOTA,2005,10,5.7
MINNESOTA,2005,11,5.56
MINNESOTA,2005,12,5.65
MINNESOTA,2004,1,7.53
MINNESOTA,2004,2,8.16
MINNESOTA,2004,3,9.06
MINNESOTA,2004,4,9.66
MINNESOTA,2004,5,9.64
MINNESOTA,2004,6,9.18
MINNESOTA,2004,7,8.38
MINNESOTA,2004,8,6.93
MINNESOTA,2004,9,6.0
MINNESOTA,2004,10,5.9
MINNESOTA,2004,11,5.71
MINNESOTA,2004,12,5.55
MINNESOTA,2003,1,5.39
MINNESOTA,2003,2,5.46
MINNESOTA,2003,3,5.47
MINNESOTA,2003,4,5.68
MINNESOTA,2003,5,5.94
MINNESOTA,2003,6,5.93
MINNESOTA,2003,7,5.73
MINNESOTA,2003,8,5.62
MINNESOTA,2003,9,5.82
MINNESOTA,2003,10,6.25
MINNESOTA,2003,11,6.98
MINNESOTA,2003,12,7.07
MINNESOTA,2002,1,4.01
MINNESOTA,2002,2,4.0
MINNESOTA,2002,3,4.16
MINNESOTA,2002,4,4.28
MINNESOTA,2002,5,4.46
MINNESOTA,2002,6,4.75
MINNESOTA,2002,7,5.16
MINNESOTA,2002,8,5.32
MINNESOTA,2002,9,5.19
MINNESOTA,2002,10,5.09
MINNESOTA,2002,11,5.27
MINNESOTA,2002,12,5.33
MINNESOTA,2001,1,4.55
MINNESOTA,2001,2,4.28
MINNESOTA,2001,3,4.27
MINNESOTA,2001,4,4.12
MINNESOTA,2001,5,4.12
MINNESOTA,2001,6,4.28
MINNESOTA,2001,7,4.57
MINNESOTA,2001,8,4.63
MINNESOTA,2001,9,4.32
MINNESOTA,2001,10,3.94
MINNESOTA,2001,11,3.96
MINNESOTA,2001,12,4.03
MINNESOTA,2000,1,4.32
MINNESOTA,2000,2,4.55
MINNESOTA,2000,3,4.71
MINNESOTA,2000,4,4.83
MINNESOTA,2000,5,5.03
MINNESOTA,2000,6,4.77
MINNESOTA,2000,7,4.39
MINNESOTA,2000,8,4.28
MINNESOTA,2000,9,4.41
MINNESOTA,2000,10,4.26
MINNESOTA,2000,11,4.44
MINNESOTA,2000,12,4.59
MISSISSIPPI,2022,1,12.3
MISSISSIPPI,2022,2,14.7
MISSISSIPPI,2022,3,13.2
MISSISSIPPI,2022,4,14.3
MISSISSIPPI,2022,5,15.5
MISSISSIPPI,2022,6,15.7
MISSISSIPPI,2022,7,13.0
MISSISSIPPI,2022,8,15.0
MISSISSIPPI,2022,12,14.0
MISSISSIPPI,2021,1,10.8
MISSISSIPPI,2021,2,12.4
MISSISSIPPI,2021,3,12.9
MISSISSIPPI,2021,4,13.5
MISSISSIPPI,2021,5,15.5
MISSISSIPPI,2021,8,12.3
MISSISSIPPI,2021,9,12.1
MISSISSIPPI,2021,10,12.0
MISSISSIPPI,2021,11,11.9
MISSISSIPPI,2021,12,12.4
MISSISSIPPI,2020,1,9.05
MISSISSIPPI,2020,2,8.69
MISSISSIPPI,2020,4,8.34
MISSISSIPPI,2020,5,8.11
MISSISSIPPI,2020,6,8.39
MISSISSIPPI,2020,7,8.73
MISSISSIPPI,2020,8,8.89
MISSISSIPPI,2020,9,9.46
MISSISSIPPI,2020,10,9.79
MISSISSIPPI,2020,11,10.0
MISSISSIPPI,2020,12,10.1
MISSISSIPPI,2019,1,8.68
MISSISSIPPI,2019,4,8.01
MISSISSIPPI,2019,6,7.66
MISSISSIPPI,2019,8,8.08
MISSISSIPPI,2019,9,8.63
MISSISSIPPI,2019,10,8.82
MISSISSIPPI,2019,11,8.91
MISSISSIPPI,2019,12,8.93
MISSISSIPPI,2018,1,9.51
MISSISSIPPI,2018,3,10.1
MISSISSIPPI,2018,4,10.0
MISSISSIPPI,2018,5,9.98
MISSISSIPPI,2018,8,9.83
MISSISSIPPI,2018,11,8.8
MISSISSIPPI,2018,12,9.17
MISSISSIPPI,2017,1,10.2
MISSISSIPPI,2017,2,10.3
MISSISSIPPI,2017,3,10.0
MISSISSIPPI,2017,4,9.61
MISSISSIPPI,2017,5,9.56
MISSISSIPPI,2017,6,10.0
MISSISSIPPI,2017,7,9.65
MISSISSIPPI,2017,9,9.74
MISSISSIPPI,2017,10,9.75
MISSISSIPPI,2017,11,9.75
MISSISSIPPI,2017,12,9.81
MISSISSIPPI,2016,1,9.37
MISSISSIPPI,2016,2,9.06
MISSISSIPPI,2016,3,9.04
MISSISSIPPI,2016,4,9.66
MISSISSIPPI,2016,5,10.7
MISSISSIPPI,2016,6,11.5
MISSISSIPPI,2016,7,10.5
MISSISSIPPI,2016,8,9.86
MISSISSIPPI,2016,9,9.82
MISSISSIPPI,2016,10,9.86
MISSISSIPPI,2016,11,9.93
MISSISSIPPI,2016,12,10.0
MISSISSIPPI,2015,1,10.5
MISSISSIPPI,2015,2,10.5
MISSISSIPPI,2015,3,10.3
MISSISSIPPI,2015,4,10.1
MISSISSIPPI,2015,5,9.95
MISSISSIPPI,2015,6,9.81
MISSISSIPPI,2015,8,10.1
MISSISSIPPI,2015,9,9.95
MISSISSIPPI,2015,10,9.78
MISSISSIPPI,2015,11,9.62
MISSISSIPPI,2015,12,9.83
MISSISSIPPI,2014,1,13.0
MISSISSIPPI,2014,2,13.6
MISSISSIPPI,2014,3,14.0
MISSISSIPPI,2014,4,15.5
MISSISSIPPI,2014,5,14.6
MISSISSIPPI,2014,8,11.9
MISSISSIPPI,2014,9,11.2
MISSISSIPPI,2014,10,11.0
MISSISSIPPI,2014,11,11.1
MISSISSIPPI,2014,12,11.1
MISSISSIPPI,2013,1,14.7
MISSISSIPPI,2013,2,15.9
MISSISSIPPI,2013,3,14.0
MISSISSIPPI,2013,4,14.5
MISSISSIPPI,2013,6,15.6
MISSISSIPPI,2013,7,14.1
MISSISSIPPI,2013,8,12.7
MISSISSIPPI,2013,9,13.2
MISSISSIPPI,2013,10,13.1
MISSISSIPPI,2013,11,13.0
MISSISSIPPI,2013,12,13.2
MISSISSIPPI,2012,1,11.9
MISSISSIPPI,2012,2,12.3
MISSISSIPPI,2012,3,13.1
MISSISSIPPI,2012,4,13.6
MISSISSIPPI,2012,6,14.0
MISSISSIPPI,2012,9,14.3
MISSISSIPPI,2012,10,13.9
MISSISSIPPI,2012,11,14.4
MISSISSIPPI,2012,12,14.8
MISSISSIPPI,2011,1,11.7
MISSISSIPPI,2011,2,12.3
MISSISSIPPI,2011,3,13.2
MISSISSIPPI,2011,4,13.1
MISSISSIPPI,2011,5,12.9
MISSISSIPPI,2011,6,13.3
MISSISSIPPI,2011,8,13.6
MISSISSIPPI,2011,9,11.8
MISSISSIPPI,2011,10,11.8
MISSISSIPPI,2011,11,11.9
MISSISSIPPI,2011,12,12.0
MISSISSIPPI,2010,1,9.52
MISSISSIPPI,2010,2,8.96
MISSISSIPPI,2010,3,8.88
