state,year,month,price_received
WASHINGTON,2010,8,3.03
WASHINGTON,2010,9,3.26
WASHINGTON,2010,10,3.76
WASHINGTON,2010,11,3.78
WASHINGTON,2010,12,3.77
WASHINGTON,2009,1,2.44
WASHINGTON,2009,2,2.43
WASHINGTON,2009,3,2.73
WASHINGTON,2009,4,2.67
WASHINGTON,2009,5,2.75
WASHINGTON,2009,6,2.92
WASHINGTON,2009,7,3.1
WASHINGTON,2009,8,2.45
WASHINGTON,2009,9,2.74
WASHINGTON,2009,10,3.15
WASHINGTON,2009,11,2.73
WASHINGTON,2009,12,2.73
WASHINGTON,2008,1,6.06
WASHINGTON,2008,2,5.32
WASHINGTON,2008,3,5.56
WASHINGTON,2008,4,5.43
WASHINGTON,2008,5,4.87
WASHINGTON,2008,6,4.75
WASHINGTON,2008,7,4.84
WASHINGTON,2008,8,4.94
WASHINGTON,2008,9,4.75
WASHINGTON,2008,10,3.84
WASHINGTON,2008,11,3.27
WASHINGTON,2008,12,2.83
WASHINGTON,2007,1,3.6
WASHINGTON,2007,2,3.42
WASHINGTON,2007,3,3.63
WASHINGTON,2007,4,3.91
WASHINGTON,2007,5,3.75
WASHINGTON,2007,6,3.7
WASHINGTON,2007,7,3.84
WASHINGTON,2007,8,4.11
WASHINGTON,2007,9,5.29
WASHINGTON,2007,10,6.15
WASHINGTON,2007,11,5.74
WASHINGTON,2007,12,5.4
WASHINGTON,2006,1,1.89
WASHINGTON,2006,2,1.97
WASHINGTON,2006,3,2.19
WASHINGTON,2006,4,2.21
WASHINGTON,2006,5,2.54
WASHINGTON,2006,6,2.42
WASHINGTON,2006,7,2.34
WASHINGTON,2006,8,2.28
WASHINGTON,2006,9,2.55
WASHINGTON,2006,10,3.2
WASHINGTON,2006,11,3.35
WASHINGTON,2006,12,3.53
WASHINGTON,2005,1,2.12
WASHINGTON,2005,2,2.07
WASHINGTON,2005,3,2.11
WASHINGTON,2005,4,2.18
WASHINGTON,2005,5,2.21
WASHINGTON,2005,6,2.33
WASHINGTON,2005,7,2.3
WASHINGTON,2005,8,2.15
WASHINGTON,2005,9,2.16
WASHINGTON,2005,10,2.31
WASHINGTON,2005,11,2.13
WASHINGTON,2005,12,1.94
WASHINGTON,2004,1,2.53
WASHINGTON,2004,2,2.65
WASHINGTON,2004,3,2.48
WASHINGTON,2004,4,2.54
WASHINGTON,2004,5,2.73
WASHINGTON,2004,6,2.59
WASHINGTON,2004,7,2.38
WASHINGTON,2004,8,1.98
WASHINGTON,2004,9,1.72
WASHINGTON,2004,10,2.16
WASHINGTON,2004,11,2.19
WASHINGTON,2004,12,1.94
WASHINGTON,2003,1,2.63
WASHINGTON,2003,2,2.76
WASHINGTON,2003,3,2.63
WASHINGTON,2003,4,2.69
WASHINGTON,2003,5,2.81
WASHINGTON,2003,6,2.68
WASHINGTON,2003,7,2.74
WASHINGTON,2003,8,2.73
WASHINGTON,2003,9,2.64
WASHINGTON,2003,10,2.61
WASHINGTON,2003,11,2.66
WASHINGTON,2003,12,2.56
WASHINGTON,2002,1,2.0
WASHINGTON,2002,2,2.05
WASHINGTON,2002,3,1.94
WASHINGTON,2002,4,2.07
WASHINGTON,2002,5,1.82
WASHINGTON,2002,6,1.83
WASHINGTON,2002,7,2.37
WASHINGTON,2002,8,2.29
WASHINGTON,2002,9,2.66
WASHINGTON,2002,10,2.6
WASHINGTON,2002,11,2.7
WASHINGTON,2002,12,2.62
WASHINGTON,2001,1,2.11
WASHINGTON,2001,2,2.23
WASHINGTON,2001,3,2.03
WASHINGTON,2001,4,1.91
WASHINGTON,2001,5,2.01
WASHINGTON,2001,6,2.04
WASHINGTON,2001,7,2.01
WASHINGTON,2001,8,2.1
WASHINGTON,2001,9,1.95
WASHINGTON,2001,10,1.92
WASHINGTON,2001,11,1.96
WASHINGTON,2001,12,1.89
WASHINGTON,2000,1,1.78
WASHINGTON,2000,2,1.81
WASHINGTON,2000,3,1.91
WASHINGTON,2000,4,1.9
WASHINGTON,2000,5,1.95
WASHINGTON,2000,6,1.64
WASHINGTON,2000,7,1.88
WASHINGTON,2000,8,1.73
WASHINGTON,2000,9,1.75
WASHINGTON,2000,10,1.89
WASHINGTON,2000,11,2.16
WASHINGTON,2000,12,2.14
WYOMING,2022,2,5.0
WYOMING,2022,3,5.04
WYOMING,2021,11,4.88
WYOMING,2020,8,4.89
WYOMING,2019,8,4.94
WYOMING,2019,10,4.92
WYOMING,2018,8,4.7
WYOMING,2017,8,4.68
WYOMING,2016,8,5.47
WYOMING,2016,11,5.65
WYOMING,2015,8,6.03
WYOMING,2015,9,5.58
WYOMING,2015,11,6.22
WYOMING,2014,9,5.87
WYOMING,2008,5,4.39
WYOMING,2007,1,3.28
WYOMING,2007,2,3.2
WYOMING,2007,3,3.26
WYOMING,2007,6,2.88
WYOMING,2006,2,3.46
WYOMING,2006,3,3.2
WYOMING,2006,4,1.68
WYOMING,2006,5,3.11
WYOMING,2006,6,1.68
WYOMING,2006,9,3.1
WYOMING,2006,11,3.16
WYOMING,2006,12,3.15
WYOMING,2005,1,2.79
WYOMING,2005,4,1.68
WYOMING,2005,5,1.63
WYOMING,2005,6,1.75
WYOMING,2005,8,3.3
WYOMING,2005,10,2.87
WYOMING,2005,11,3.06
WYOMING,2004,1,3.21
WYOMING,2004,2,2.11
WYOMING,2004,3,3.7
WYOMING,2004,4,2.11
WYOMING,2004,5,2.16
WYOMING,2004,6,1.92
WYOMING,2004,7,1.92
WYOMING,2004,8,3.44
WYOMING,2004,9,3.44
WYOMING,2004,10,2.96
WYOMING,2004,11,3.42
WYOMING,2003,1,2.41
WYOMING,2003,2,3.06
WYOMING,2003,3,2.16
WYOMING,2003,4,2.61
WYOMING,2003,5,2.16
WYOMING,2003,6,2.11
WYOMING,2003,7,3.47
WYOMING,2003,8,3.46
WYOMING,2003,9,3.49
WYOMING,2003,10,3.28
WYOMING,2003,11,3.53
WYOMING,2003,12,3.39
WYOMING,2002,1,2.52
WYOMING,2002,5,1.92
WYOMING,2002,6,1.92
WYOMING,2002,8,3.25
WYOMING,2002,9,3.25
WYOMING,2002,10,3.26
WYOMING,2002,12,3.23
WYOMING,2001,1,3.07
WYOMING,2001,2,2.72
WYOMING,2001,3,2.95
WYOMING,2001,4,1.86
WYOMING,2001,5,1.8
WYOMING,2001,6,1.8
WYOMING,2001,7,3.14
WYOMING,2001,8,3.44
WYOMING,2001,9,3.15
WYOMING,2001,10,2.7
WYOMING,2001,11,3.08
WYOMING,2001,12,3.2
WYOMING,2000,1,2.42
WYOMING,2000,2,1.66
WYOMING,2000,3,2.13
WYOMING,2000,4,2.39
WYOMING,2000,5,1.78
WYOMING,2000,6,1.65
WYOMING,2000,7,3.47
WYOMING,2000,8,3.09
WYOMING,2000,9,3.01
WYOMING,2000,10,2.9
WYOMING,2000,11,2.66
WYOMING,2000,12,2.73
