state,year,month,temperature,precipitation,snowfall,wind_speed
MA,2002,03,27.2,,,
MA,2003,01,26.508494208494216,,,
MA,2003,02,26.74502074688793,,,
MA,2004,01,26.625612472160327,,,
MA,2004,02,26.422799097065454,,,
MA,2004,03,27.053703703703693,,,
MA,2005,01,26.508463251670374,,,
MA,2005,02,26.83283582089553,,,
MA,2005,03,26.65436241610739,,,
MA,2006,01,25.92687861271676,,,
MA,2006,02,25.94411764705882,,,
MA,2006,03,26.158620689655184,,,
MA,2007,01,25.81122194513713,,,
MA,2007,02,26.018155619596513,,,
MA,2007,03,26.06904761904762,,,
MA,2008,01,25.945983379501385,,,
MA,2008,02,25.497727272727285,,,
MA,2008,03,25.4212543554007,,,
MA,2009,01,26.971038251366128,,,
MA,2009,02,26.49130434782609,,,
MA,2009,03,26.229641693811086,,,
MA,2009,04,24.374846625766875,,,
MA,2010,01,25.782388059701503,,,
MA,2010,02,26.093811074918577,,,
MA,2010,03,25.94985074626865,,,
MA,2010,04,25.669565217391302,,,
MA,2011,01,26.12406015037592,,,
MA,2011,02,26.12664907651716,,,
MA,2011,03,25.73423423423425,,,
MA,2012,01,25.66641604010023,,,
MA,2012,02,26.516712328767156,,,
MA,2012,03,25.671186440677975,,,
MA,2013,01,25.903583061889254,,,
MA,2013,02,25.323826714801445,,,
MA,2013,03,25.18734567901237,,,
MA,2013,04,24.596739130434788,,,
MA,2014,01,25.36453900709219,,,
MA,2014,02,25.324129353233833,,,
MA,2014,03,25.897714285714297,,,
MA,2015,01,25.94864864864863,,,
MA,2015,02,25.502857142857145,,,
MA,2015,03,24.932692307692335,,,
MA,2016,01,26.272727272727284,,,
MA,2016,02,26.32127659574468,,,
MA,2016,03,26.48870967741935,,,
MA,2016,04,25.524242424242438,,,
MA,2017,01,26.40746666666668,,,
MA,2017,02,26.589137380191705,,,
MA,2017,03,26.405128205128214,,,
MA,2018,01,25.800265251989398,,,
MA,2018,02,26.35583333333334,,,
MA,2018,03,26.077946768060837,,,
MA,2019,01,26.67231503579952,,,
MA,2019,02,26.729947916666678,,,
MA,2019,03,26.51675126903554,,,
MA,2020,01,26.414775725593685,,,
MA,2020,02,26.665706051873197,,,
MA,2020,03,26.305109489051095,,,
MA,2021,01,27.17442528735633,,,
MA,2021,02,26.845038167938924,,,
MA,2021,03,26.127405247813382,,,
MA,2021,04,25.555319148936167,,,
MA,2022,01,26.05536231884059,,,
MA,2022,02,26.29230769230771,,,
MA,2022,03,25.881212121212137,,,
MI,2000,01,22.86538461538461,,,
MI,2000,02,22.207272727272724,,,
MI,2000,03,22.20677966101694,,,
MI,2000,04,21.192982456140346,,,
MI,2000,05,18.91111111111111,,,
MI,2000,06,17.892857142857142,,,
MI,2000,07,15.668292682926829,,,
MI,2000,08,17.07021276595744,,,
MI,2000,09,20.674999999999994,,,
MI,2000,10,22.02,,,
MI,2000,11,22.33793103448276,,,
MI,2000,12,22.719565217391303,,,
MI,2001,01,22.39622641509434,,,
MI,2001,02,22.381632653061224,,,
MI,2001,03,22.027586206896558,,,
MI,2001,04,21.417307692307695,,,
MI,2001,05,19.39,,,
MI,2001,06,17.285714285714285,,,
MI,2001,07,19.700000000000003,,,
MI,2001,11,27.96666666666667,,,
MI,2001,12,24.3,,,
MI,2002,01,22.779999999999998,,,
MI,2002,02,23.4,,,
MI,2002,03,27.0,,,
MI,2002,04,23.4,,,
MI,2002,05,23.19090909090909,,,
MI,2002,07,22.766666666666666,,,
MI,2002,08,21.06779661016949,,,
MI,2002,09,23.303333333333338,,,
MI,2002,10,26.07037037037037,,,
MI,2002,11,25.692592592592586,,,
MI,2002,12,24.891666666666666,,,
MI,2003,01,24.355555555555558,,,
MI,2003,02,23.769230769230774,,,
MI,2003,03,22.3,,,
MI,2003,04,21.495,,,
MI,2003,05,21.25,,,
MI,2005,05,24.099999999999998,,,
MI,2006,02,21.1,,,
MI,2008,03,22.8,,,
MI,2008,10,23.2,,,
MI,2009,10,24.8,,,
MI,2009,11,25.058333333333337,,,
MI,2009,12,23.966666666666665,,,
MI,2010,01,24.275,,,
MI,2010,02,23.733333333333334,,,
MI,2010,03,22.8,,,
MI,2010,04,22.29,,,
MI,2010,05,21.510526315789473,,,
MI,2010,06,18.926923076923075,,,
MI,2010,07,19.157692307692308,,,
MI,2010,08,20.149090909090916,,,
MI,2010,09,24.296551724137924,,,
MI,2010,10,27.416363636363634,,,
MI,2010,11,27.783333333333328,,,
MI,2010,12,24.613999999999997,,,
MI,2011,01,24.110714285714273,,,
MI,2011,02,23.533333333333335,,,
MI,2011,03,23.814814814814813,,,
MI,2011,04,23.707407407407413,,,
MI,2011,05,22.567741935483877,,,
MI,2011,06,20.907017543859645,,,
MI,2011,07,18.2304347826087,,,
MI,2011,08,20.04285714285714,,,
MI,2011,09,23.791304347826085,,,
MI,2011,10,26.894545454545447,,,
MI,2011,11,26.501886792452833,,,
MI,2011,12,26.845714285714276,,,
MI,2012,01,24.18333333333334,,,
MI,2012,02,24.693749999999994,,,
MI,2012,03,24.171428571428574,,,
MI,2012,04,21.440816326530605,,,
MI,2012,05,21.753846153846155,,,
MI,2012,06,20.060000000000006,,,
MI,2012,07,19.56851851851852,,,
MI,2012,08,22.319642857142856,,,
MI,2012,09,25.36923076923076,,,
MI,2012,10,27.13684210526316,,,
MI,2012,11,26.880701754385967,,,
MI,2012,12,24.944067796610174,,,
MI,2013,01,23.83518518518519,,,
MI,2013,02,23.62666666666666,,,
MI,2013,03,23.915254237288135,,,
MI,2013,04,22.896153846153844,,,
MI,2013,05,22.804000000000002,,,
MI,2013,06,21.551724137931032,,,
MI,2013,07,20.11290322580645,,,
MI,2013,08,23.62903225806451,,,
MI,2013,09,26.94285714285714,,,
MI,2013,10,26.71034482758621,,,
MI,2013,11,29.053333333333338,,,
MI,2013,12,26.931034482758633,,,
MI,2014,01,25.740740740740733,,,
MI,2014,02,24.038888888888888,,,
MI,2014,03,25.869999999999997,,,
MI,2014,04,24.320000000000004,,,
MI,2014,05,23.47826086956522,,,
MI,2014,06,21.97142857142857,,,
MI,2014,07,21.523076923076925,,,
MI,2014,08,23.750000000000004,,,
MI,2014,09,25.627999999999997,,,
MI,2014,10,26.910344827586208,,,
MI,2014,11,28.990000000000002,,,
MI,2014,12,26.790000000000003,,,
MI,2015,01,24.227272727272727,,,
MI,2015,02,25.136,,,
MI,2015,03,25.706451612903226,,,
MI,2015,04,24.558620689655175,,,
MI,2015,05,23.957142857142863,,,
MI,2015,06,21.796551724137927,,,
MI,2015,07,22.363333333333326,,,
MI,2015,08,23.933333333333334,,,
MI,2015,09,27.01071428571428,,,
MI,2015,10,29.009999999999998,,,
MI,2015,11,28.910000000000004,,,
MI,2015,12,29.099999999999998,,,
MI,2016,01,26.337500000000006,,,
MI,2016,02,27.41034482758621,,,
MI,2016,03,27.251612903225805,,,
MI,2016,04,24.831034482758618,,,
MI,2016,05,22.300000000000004,,,
MI,2016,06,21.47142857142857,,,
MI,2016,07,24.12142857142857,,,
MI,2016,08,22.876666666666665,,,
MI,2016,09,27.470833333333328,,,
MI,2016,10,28.91333333333333,,,
MI,2016,11,29.8,,,
MI,2016,12,27.112903225806456,,,
MI,2017,01,25.89666666666666,,,
MI,2017,02,26.2,,,
MI,2017,03,24.588461538461544,,,
MI,2017,04,23.415789473684207,,,
MI,2017,05,23.509677419354837,,,
MI,2017,06,21.699999999999996,,,
MI,2017,07,22.282608695652176,,,
MI,2017,08,23.38148148148148,,,
MI,2017,09,26.319999999999997,,,
MI,2017,10,28.84117647058823,,,
MI,2017,11,27.422222222222217,,,
MI,2017,12,25.933333333333334,,,
MI,2018,01,26.264999999999997,,,
MI,2018,02,26.129166666666674,,,
MI,2018,03,25.68,,,
MI,2018,04,23.866666666666667,,,
MI,2018,05,23.91612903225806,,,
MI,2018,06,21.520000000000003,,,
MI,2018,07,19.50967741935484,,,
MI,2018,08,24.127999999999993,,,
MI,2018,09,27.488461538461536,,,
MI,2018,10,26.359999999999996,,,
MI,2018,11,26.329629629629625,,,
MI,2018,12,26.032000000000004,,,
MI,2019,01,25.014285714285712,,,
MI,2019,02,25.926923076923078,,,
MI,2019,03,25.128571428571426,,,
MI,2019,04,24.62142857142857,,,
MI,2019,05,22.63333333333333,,,
MI,2019,06,20.510714285714283,,,
MI,2019,07,21.36896551724138,,,
MI,2019,08,24.396551724137932,,,
MI,2019,09,25.58571428571428,,,
MI,2019,10,29.157142857142855,,,
MI,2019,11,28.983333333333334,,,
MI,2019,12,26.733333333333338,,,
MI,2020,01,25.239285714285717,,,
MI,2020,02,25.663999999999998,,,
MI,2020,03,25.708333333333332,,,
MI,2020,04,25.650000000000002,,,
MI,2020,05,22.924999999999997,,,
MI,2020,07,19.54285714285714,,,
MI,2020,08,18.933333333333334,,,
MI,2020,09,30.8,,,
MI,2020,10,28.000000000000004,,,
MI,2020,11,30.066666666666663,,,
MI,2020,12,27.26842105263158,,,
MI,2021,01,25.736363636363638,,,
MI,2021,02,26.077272727272728,,,
MI,2021,03,24.783333333333342,,,
MI,2021,04,23.785714285714278,,,
MI,2021,05,22.448148148148146,,,
MI,2021,06,20.780952380952378,,,
MI,2021,07,20.063636363636363,,,
MI,2021,08,23.582142857142856,,,
MI,2021,09,25.696296296296296,,,
MI,2021,10,28.020833333333332,,,
MI,2021,11,29.544827586206893,,,
MI,2021,12,30.215999999999998,,,
MI,2022,01,24.853571428571428,,,
MI,2022,02,25.15909090909091,,,
MI,2022,03,24.827272727272724,,,
MI,2022,04,24.173076923076923,,,
MI,2022,05,23.699999999999996,,,
MI,2022,06,19.931818181818183,,,
MI,2022,07,20.60833333333333,,,
MI,2022,08,23.2,,,
MI,2022,09,25.408,,,
MI,2022,10,29.560869565217395,,,
MI,2022,11,27.883333333333326,,,
MI,2022,12,25.231818181818188,,,
MO,2000,01,10.322043010752692,,,
MO,2000,02,13.83879310344828,,,
MO,2000,03,16.119999999999994,,,
MO,2001,01,12.470430107526887,,,
MO,2001,02,12.813513513513515,,,
MO,2001,03,16.84508474576271,,,
MO,2002,01,13.094782608695642,,,
MO,2002,02,14.016964285714288,,,
MO,2002,03,14.60595611285267,,,
MO,2003,01,11.420879120879116,,,
MO,2003,02,11.849848942598195,,,
MO,2003,03,15.210819672131153,,,
MO,2004,01,12.069482288828336,,,
MO,2004,02,13.130924855491328,,,
MO,2004,03,14.125435540069674,,,
MO,2005,01,9.709536784741147,,,
MO,2005,02,10.179573170731707,,,
MO,2005,03,14.538360655737716,,,
MO,2006,01,9.914247311827966,,,
MO,2006,02,11.448787878787874,,,
MO,2006,03,14.091610738255032,,,
MO,2007,01,11.42354651162791,,,
MO,2007,02,13.856591639871374,,,
MO,2007,03,14.346470588235297,,,
MO,2007,04,11.559999999999999,,,
MO,2008,01,12.397885196374624,,,
MO,2008,02,14.057407407407398,,,
MO,2008,03,14.977971014492763,,,
MO,2009,01,10.934023668639059,,,
MO,2009,02,12.20960264900662,,,
MO,2009,03,15.005333333333331,,,
MO,2009,04,14.92333333333333,,,
MO,2010,01,12.691740412979346,,,
MO,2010,02,14.723717948717937,,,
MO,2010,03,15.461849710982651,,,
MO,2010,04,16.53333333333333,,,
MO,2011,01,12.377034883720919,,,
MO,2011,02,12.132432432432427,,,
MO,2011,03,14.057703081232496,,,
MO,2011,04,18.733333333333334,,,
MO,2012,01,10.700301204819267,,,
MO,2012,02,10.041614906832297,,,
MO,2012,03,14.921364985163219,,,
MO,2012,04,15.688888888888888,,,
MO,2013,01,12.034036144578318,,,
MO,2013,02,11.909150326797384,,,
MO,2013,03,15.03603603603604,,,
MO,2013,04,15.186206896551724,,,
MO,2014,01,12.042258064516124,,,
MO,2014,02,12.661428571428562,,,
MO,2014,03,14.214563106796126,,,
MO,2014,04,17.654455445544546,,,
MO,2015,01,11.239247311827953,,,
MO,2015,02,11.23839285714287,,,
MO,2015,03,13.658561643835625,,,
MO,2016,01,14.278225806451616,,,
MO,2016,02,13.473469387755099,,,
MO,2016,03,13.033333333333326,,,
MO,2017,01,10.70806451612903,,,
MO,2017,02,13.359523809523811,,,
MO,2017,03,14.891095890410961,,,
MO,2018,01,11.44166666666666,,,
MO,2018,02,11.174404761904754,,,
MO,2018,03,14.432876712328765,,,
MO,2019,01,11.2885,,,
MO,2019,02,13.185123966942145,,,
MO,2019,03,15.315189873417728,,,
MO,2020,01,11.30952380952381,,,
MO,2020,02,15.087733333333334,,,
MO,2020,03,16.008407079646016,,,
MO,2021,01,11.780303030303033,,,
MO,2021,02,13.60696202531646,,,
MO,2021,03,13.660069444444442,,,
MO,2022,01,12.348877805486277,,,
MO,2022,02,14.442382271468146,,,
MO,2022,03,13.339075630252106,,,
MT,2000,01,10.8,,,
MT,2000,02,11.413793103448278,,,
MT,2000,03,13.264516129032256,,,
MT,2000,04,15.939999999999998,,,
MT,2000,05,19.9741935483871,,,
MT,2000,06,23.113333333333333,,,
MT,2000,07,25.848387096774193,,,
MT,2000,08,26.896774193548396,,,
MT,2000,09,23.826666666666664,,,
MT,2000,10,20.325806451612895,,,
MT,2000,11,18.443333333333335,,,
MT,2000,12,15.051612903225806,,,
MT,2001,01,13.758064516129032,,,
MT,2001,02,12.546428571428573,,,
MT,2001,03,15.80967741935484,,,
MT,2001,04,15.410344827586208,,,
MT,2001,05,19.480645161290322,,,
MT,2001,06,23.043333333333333,,,
MT,2001,07,25.89354838709677,,,
MT,2001,08,26.44333333333333,,,
MT,2001,09,24.009999999999998,,,
MT,2001,10,22.49354838709677,,,
MT,2001,11,17.643333333333327,,,
MT,2001,12,12.529032258064515,,,
MT,2002,01,11.106451612903225,,,
MT,2002,02,13.489285714285716,,,
MT,2002,03,14.825806451612902,,,
MT,2002,04,16.37666666666667,,,
MT,2002,05,18.987096774193546,,,
MT,2002,06,24.19333333333333,,,
MT,2002,07,26.4,,,
MT,2002,08,25.94193548387096,,,
MT,2002,09,23.51,,,
MT,2002,10,20.64838709677419,,,
MT,2002,11,17.946666666666665,,,
MT,2002,12,14.022580645161288,,,
MT,2003,01,13.053333333333335,,,
MT,2003,02,10.203571428571427,,,
MT,2003,03,12.322580645161294,,,
MT,2003,04,15.186666666666667,,,
MT,2003,05,19.929032258064517,,,
MT,2003,06,25.833333333333336,,,
MT,2003,07,28.39354838709677,,,
MT,2003,08,28.303225806451618,,,
MT,2003,09,24.249999999999996,,,
MT,2003,10,21.896774193548385,,,
MT,2003,11,17.65,,,
MT,2003,12,13.693548387096772,,,
MT,2004,01,11.664516129032256,,,
MT,2004,02,12.555172413793104,,,
MT,2004,03,13.254838709677419,,,
MT,2004,04,15.563333333333333,,,
MT,2004,05,17.735483870967744,,,
MT,2004,06,22.74,,,
MT,2004,07,25.89032258064516,,,
MT,2004,08,26.348387096774193,,,
MT,2004,09,23.046666666666663,,,
MT,2004,10,21.78387096774194,,,
MT,2004,11,16.62666666666667,,,
MT,2004,12,14.661290322580648,,,
MT,2005,01,10.82258064516129,,,
MT,2005,02,10.267857142857142,,,
MT,2005,03,12.822580645161292,,,
MT,2005,04,14.883333333333335,,,
MT,2005,05,19.429032258064517,,,
MT,2005,06,23.093333333333337,,,
MT,2005,07,26.190322580645162,,,
MT,2005,08,24.990322580645163,,,
MT,2005,09,23.783333333333328,,,
MT,2005,10,20.951612903225804,,,
MT,2005,11,17.706666666666663,,,
MT,2005,12,13.903225806451614,,,
MT,2006,01,12.025806451612905,,,
MT,2006,02,11.546428571428573,,,
MT,2006,03,12.893548387096773,,,
MT,2006,04,15.90666666666667,,,
MT,2006,05,20.11612903225807,,,
MT,2006,06,24.000000000000004,,,
MT,2006,07,26.732258064516135,,,
MT,2006,08,26.022580645161288,,,
MT,2006,09,23.62,,,
MT,2006,10,21.406451612903226,,,
MT,2006,11,17.39,,,
MT,2006,12,15.60967741935484,,,
MT,2007,01,14.254838709677419,,,
MT,2007,02,13.439285714285713,,,
MT,2007,03,13.980645161290326,,,
MT,2007,04,16.28333333333333,,,
MT,2007,05,19.916129032258066,,,
MT,2007,06,24.406666666666673,,,
MT,2007,07,26.43225806451612,,,
MT,2007,08,26.79032258064516,,,
MT,2007,09,24.33333333333333,,,
MT,2007,10,20.874193548387098,,,
MT,2007,11,17.360000000000003,,,
MT,2007,12,14.083870967741937,,,
MT,2008,01,14.187096774193545,,,
MT,2008,02,12.934482758620689,,,
MT,2008,03,14.654838709677417,,,
MT,2008,04,16.993333333333336,,,
MT,2008,05,19.703225806451616,,,
MT,2008,06,23.536666666666665,,,
MT,2008,07,26.403225806451612,,,
MT,2008,08,26.512903225806454,,,
MT,2008,09,24.249999999999996,,,
MT,2008,10,20.825806451612902,,,
MT,2008,11,17.67666666666667,,,
MT,2008,12,14.241935483870968,,,
MT,2009,01,12.874193548387098,,,
MT,2009,02,10.985714285714286,,,
MT,2009,03,13.061290322580641,,,
MT,2009,04,15.006666666666664,,,
MT,2009,05,20.29032258064516,,,
MT,2009,06,23.206666666666667,,,
MT,2009,07,26.62258064516129,,,
MT,2009,08,26.945161290322577,,,
MT,2009,09,24.229999999999997,,,
MT,2009,10,19.67419354838709,,,
MT,2009,11,16.536666666666665,,,
MT,2009,12,15.364516129032257,,,
MT,2010,01,13.112903225806456,,,
MT,2010,02,13.635714285714286,,,
MT,2010,03,14.029032258064516,,,
MT,2010,04,16.41,,,
MT,2010,05,19.029032258064518,,,
MT,2010,06,22.573333333333338,,,
MT,2010,07,26.23548387096774,,,
MT,2010,08,26.658064516129034,,,
MT,2010,09,23.63,,,
MT,2010,10,20.390322580645165,,,
MT,2010,11,18.03666666666667,,,
MT,2010,12,13.935483870967742,,,
MT,2011,01,12.319354838709682,,,
MT,2011,02,11.364285714285714,,,
MT,2011,03,12.738709677419354,,,
MT,2011,04,15.990000000000004,,,
MT,2011,05,18.561290322580643,,,
MT,2011,06,22.730000000000008,,,
MT,2011,07,26.167741935483868,,,
MT,2011,08,26.341935483870976,,,
MT,2011,09,24.64666666666667,,,
MT,2011,10,19.625806451612906,,,
MT,2011,11,17.116666666666667,,,
MT,2011,12,13.709677419354835,,,
MT,2012,01,11.219354838709679,,,
MT,2012,02,9.982758620689655,,,
MT,2012,03,12.83548387096774,,,
MT,2012,04,15.896666666666665,,,
MT,2012,05,19.95806451612904,,,
MT,2012,06,25.173333333333336,,,
MT,2012,07,27.929032258064503,,,
MT,2012,08,28.05161290322581,,,
MT,2012,09,24.763333333333332,,,
MT,2012,10,22.56774193548387,,,
MT,2012,11,18.90666666666667,,,
MT,2012,12,13.916129032258064,,,
MT,2013,01,13.122580645161287,,,
MT,2013,02,11.97857142857143,,,
MT,2013,03,14.635483870967743,,,
MT,2013,04,17.279999999999998,,,
MT,2013,05,19.919354838709676,,,
MT,2013,06,22.976666666666674,,,
MT,2013,07,26.299999999999997,,,
MT,2013,08,27.083870967741944,,,
MT,2013,09,24.72666666666667,,,
MT,2013,10,23.009677419354833,,,
MT,2013,11,17.336666666666666,,,
MT,2013,12,13.72903225806452,,,
MT,2014,01,13.954838709677423,,,
MT,2014,02,13.753571428571428,,,
MT,2014,03,13.419354838709674,,,
MT,2014,04,16.39333333333333,,,
MT,2014,05,19.0483870967742,,,
MT,2014,06,23.769999999999996,,,
MT,2014,07,25.496774193548383,,,
MT,2014,08,26.687096774193538,,,
MT,2014,09,25.583333333333332,,,
MT,2014,10,21.76451612903226,,,
MT,2014,11,18.726666666666667,,,
MT,2014,12,14.56451612903226,,,
MT,2015,01,12.783870967741937,,,
MT,2015,02,11.9,,,
MT,2015,03,13.296774193548385,,,
MT,2015,04,15.590000000000002,,,
MT,2015,05,20.24193548387097,,,
MT,2015,06,23.156666666666663,,,
MT,2015,07,27.54838709677419,,,
MT,2015,08,27.280645161290327,,,
MT,2015,09,25.286666666666665,,,
MT,2015,10,21.996774193548383,,,
MT,2015,11,17.673333333333332,,,
MT,2015,12,14.03225806451613,,,
MT,2016,01,13.261290322580646,,,
MT,2016,02,14.779310344827586,,,
MT,2016,03,14.541935483870967,,,
MT,2016,04,17.803333333333335,,,
MT,2016,05,19.59354838709677,,,
MT,2016,06,23.726666666666674,,,
MT,2016,07,26.280645161290327,,,
MT,2016,08,26.016129032258057,,,
MT,2016,09,24.310000000000006,,,
MT,2016,10,22.86129032258064,,,
MT,2016,11,18.36333333333333,,,
MT,2016,12,14.238709677419356,,,
MT,2017,01,11.296774193548387,,,
MT,2017,02,13.414285714285715,,,
MT,2017,03,14.367741935483869,,,
MT,2017,04,16.130000000000003,,,
MT,2017,05,20.44193548387096,,,
MT,2017,06,24.930000000000007,,,
MT,2017,07,27.309677419354838,,,
MT,2017,08,28.341935483870976,,,
MT,2017,09,24.159999999999993,,,
MT,2017,10,20.406451612903226,,,
MT,2017,11,17.03333333333333,,,
MT,2017,12,13.325806451612904,,,
MT,2018,01,13.948387096774193,,,
MT,2018,02,12.607142857142852,,,
MT,2018,03,15.006451612903227,,,
MT,2018,04,17.113333333333337,,,
MT,2018,05,19.764516129032256,,,
MT,2018,06,23.523333333333333,,,
MT,2018,07,26.93870967741935,,,
MT,2018,08,26.809677419354838,,,
MT,2018,09,25.36666666666667,,,
MT,2018,10,21.325806451612902,,,
MT,2018,11,18.203333333333333,,,
MT,2018,12,14.345161290322576,,,
MT,2019,01,11.309677419354838,,,
MT,2019,02,11.685714285714287,,,
MT,2019,03,14.141935483870968,,,
MT,2019,04,15.51,,,
MT,2019,05,17.754838709677422,,,
MT,2019,06,25.79,,,
MT,2019,07,27.480645161290315,,,
MT,2019,08,27.809677419354838,,,
MT,2019,09,24.979999999999993,,,
MT,2019,10,21.790322580645157,,,
MT,2019,11,17.863333333333333,,,
MT,2019,12,15.212903225806452,,,
MT,2020,01,12.561290322580643,,,
MT,2020,02,13.36896551724138,,,
MT,2020,03,13.964516129032257,,,
MT,2020,04,16.276666666666667,,,
MT,2020,05,20.670967741935485,,,
MT,2020,06,23.103333333333335,,,
MT,2020,07,26.648387096774194,,,
MT,2020,08,28.1258064516129,,,
MT,2020,09,25.206666666666667,,,
MT,2020,10,20.54516129032258,,,
MT,2020,11,17.45,,,
MT,2020,12,14.929032258064517,,,
MT,2021,01,13.964516129032257,,,
MT,2021,02,13.556,,,
MT,2021,03,13.487096774193546,,,
MT,2021,04,15.733333333333336,,,
MT,2021,05,20.332258064516125,,,
MT,2021,06,25.506666666666664,,,
MT,2021,07,27.906451612903233,,,
MT,2021,08,28.932258064516123,,,
MT,2021,09,25.93,,,
MT,2021,10,20.44516129032258,,,
MT,2021,11,18.01666666666667,,,
MT,2021,12,13.525806451612906,,,
MT,2022,01,11.625806451612899,,,
MT,2022,02,12.453571428571427,,,
MT,2022,03,12.400000000000002,,,
MT,2022,04,15.710000000000003,,,
MT,2022,05,20.3,,,
MT,2022,06,26.95666666666666,,,
MT,2022,07,28.39354838709678,,,
MT,2022,08,27.93870967741936,,,
MT,2022,09,25.943333333333335,,,
MT,2022,10,21.564516129032263,,,
MT,2022,11,17.96666666666666,,,
MT,2022,12,16.25161290322581,,,
NE,2001,09,22.779999999999998,,,
NE,2001,11,21.1,,,
NE,2002,05,23.823333333333334,,,
NE,2002,06,23.144827586206898,,,
NE,2002,07,23.110344827586204,,,
NE,2002,08,21.776923076923076,,,
NE,2002,09,23.542105263157897,,,
NE,2002,10,20.9,,,
NE,2003,05,24.373333333333335,,,
NE,2003,06,21.963333333333328,,,
NE,2003,07,22.72142857142858,,,
NE,2003,08,21.4,,,
NE,2003,09,23.172413793103452,,,
NE,2003,10,23.064516129032263,,,
NE,2003,11,24.0,,,
NE,2003,12,25.524137931034485,,,
NE,2004,01,26.419999999999998,,,
NE,2004,10,23.81034482758621,,,
NE,2004,11,23.860000000000007,,,
NE,2004,12,25.503225806451617,,,
NE,2005,01,26.592592592592588,,,
NE,2005,02,26.799999999999994,,,
NE,2005,03,26.125925925925927,,,
NE,2005,04,26.110000000000003,,,
NE,2005,05,22.916666666666668,,,
NE,2005,06,22.415384615384614,,,
NE,2005,07,21.31578947368421,,,
NE,2005,08,21.707142857142856,,,
NE,2005,09,23.66896551724138,,,
NE,2005,10,24.32999999999999,,,
NE,2005,11,25.04,,,
NE,2005,12,26.045161290322582,,,
NE,2006,01,25.980000000000004,,,
NE,2006,02,26.53703703703704,,,
NE,2006,03,26.419999999999998,,,
NE,2006,04,25.686206896551717,,,
NE,2006,05,23.680769230769233,,,
NE,2006,06,22.546153846153842,,,
NE,2006,07,21.866666666666667,,,
NE,2006,08,22.806666666666672,,,
NE,2006,09,22.907142857142862,,,
NE,2006,10,23.534482758620687,,,
NE,2006,11,24.47931034482759,,,
NE,2006,12,25.25925925925926,,,
NE,2007,01,25.96129032258065,,,
NE,2007,02,26.744,,,
NE,2007,03,25.521428571428572,,,
NE,2007,04,25.413333333333334,,,
NE,2007,05,24.534482758620687,,,
NE,2007,06,23.593333333333323,,,
NE,2007,07,22.67142857142857,,,
NE,2007,08,23.064705882352943,,,
NE,2007,09,23.68518518518519,,,
NE,2007,10,24.949999999999996,,,
NE,2007,11,25.221428571428568,,,
NE,2007,12,25.170833333333324,,,
NE,2008,01,25.24444444444444,,,
NE,2008,02,26.333333333333332,,,
NE,2008,03,25.52592592592593,,,
NE,2008,04,24.243999999999996,,,
NE,2008,05,24.978571428571428,,,
NE,2008,06,23.196428571428573,,,
NE,2008,07,21.106451612903225,,,
NE,2008,08,22.958620689655174,,,
NE,2008,09,23.519999999999996,,,
NE,2008,10,24.335483870967746,,,
NE,2008,11,25.275,,,
NE,2008,12,26.03666666666667,,,
NE,2009,01,26.26333333333334,,,
NE,2009,02,25.928571428571434,,,
NE,2009,03,25.75862068965517,,,
NE,2009,04,25.076666666666668,,,
NE,2009,05,24.47666666666667,,,
NE,2009,06,22.21,,,
NE,2009,07,22.34838709677419,,,
NE,2009,08,21.838709677419356,,,
NE,2009,09,22.35517241379311,,,
NE,2009,10,22.513793103448283,,,
NE,2009,11,23.026923076923076,,,
NE,2009,12,24.309677419354845,,,
NE,2013,01,26.860000000000003,,,
NE,2013,02,25.800000000000004,,,
NE,2013,03,26.160000000000004,,,
NE,2013,04,25.699999999999996,,,
NE,2013,05,25.514285714285716,,,
NE,2013,06,23.733333333333334,,,
NE,2013,07,24.183333333333337,,,
NE,2013,08,23.97142857142857,,,
NE,2013,09,24.11666666666667,,,
NE,2013,10,23.733333333333334,,,
NE,2013,11,25.76666666666667,,,
NE,2013,12,26.683333333333337,,,
NE,2014,01,26.450000000000003,,,
NE,2014,02,26.950000000000003,,,
NE,2014,03,26.559999999999995,,,
NE,2014,04,24.550000000000004,,,
NE,2014,05,24.2375,,,
NE,2014,06,22.75555555555556,,,
NE,2014,07,22.511111111111113,,,
NE,2014,08,22.311111111111114,,,
NE,2014,09,23.325,,,
NE,2014,10,23.975,,,
NE,2014,11,24.54285714285714,,,
NE,2014,12,24.939999999999998,,,
NE,2015,01,25.279999999999998,,,
NE,2015,02,26.375,,,
NE,2015,03,26.299999999999997,,,
NE,2015,04,24.7625,,,
NE,2015,05,24.466666666666665,,,
NE,2015,06,22.98888888888889,,,
NE,2015,07,21.522222222222222,,,
NE,2015,08,21.6375,,,
NE,2015,09,21.95,,,
NE,2015,10,21.9125,,,
NE,2015,11,24.366666666666664,,,
NE,2015,12,24.557142857142853,,,
NE,2016,01,26.663636363636364,,,
NE,2016,02,26.571428571428566,,,
NE,2016,03,25.699999999999996,,,
NE,2016,04,25.675,,,
NE,2016,05,23.288888888888888,,,
NE,2016,06,22.912499999999998,,,
NE,2016,07,22.788888888888888,,,
NE,2016,08,23.411111111111115,,,
NE,2016,09,24.325000000000003,,,
NE,2016,10,24.900000000000002,,,
NE,2016,11,25.400000000000002,,,
NE,2016,12,26.78333333333333,,,
NH,2000,01,27.32857142857143,,,
NH,2000,02,26.939534883720928,,,
NH,2000,03,26.676344086021523,,,
